title,authors,abstract,pdf_url,source_url,id,year,conference
Maestro: Uncovering Low-Rank Structures via Trainable Decomposition,"Samuel Horváth, Stefanos Laskaridis, Shashank Rajput, Hongyi Wang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/horvath24a/horvath24a.pdf,https://proceedings.mlr.press/v235/horvath24a.html,horvath24a,2024,ICML
Recovering the Pre-Fine-Tuning Weights of Generative Models,"Eliahu Horwitz, Jonathan Kahana, Yedid Hoshen",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/horwitz24a/horwitz24a.pdf,https://proceedings.mlr.press/v235/horwitz24a.html,horwitz24a,2024,ICML
Equilibrium of Data Markets with Externality,"Safwan Hossain, Yiling Chen",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hossain24a/hossain24a.pdf,https://proceedings.mlr.press/v235/hossain24a.html,hossain24a,2024,ICML
A Persuasive Approach to Combating Misinformation,"Safwan Hossain, Andjela Mladenovic, Yiling Chen, Gauthier Gidel",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hossain24b/hossain24b.pdf,https://proceedings.mlr.press/v235/hossain24b.html,hossain24b,2024,ICML
Multi-Sender Persuasion: A Computational Perspective,"Safwan Hossain, Tonghan Wang, Tao Lin, Yiling Chen, David C. Parkes, Haifeng Xu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hossain24c/hossain24c.pdf,https://proceedings.mlr.press/v235/hossain24c.html,hossain24c,2024,ICML
Efficient Mixture Learning in Black-Box Variational Inference,"Alexandra Hotti, Oskar Kviman, Ricky Molén, Vı́ctor Elvira, Jens Lagergren",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hotti24a/hotti24a.pdf,https://proceedings.mlr.press/v235/hotti24a.html,hotti24a,2024,ICML
IBD-PSC: Input-level Backdoor Detection via Parameter-oriented Scaling Consistency,"Linshan Hou, Ruili Feng, Zhongyun Hua, Wei Luo, Leo Yu Zhang, Yiming Li",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hou24a/hou24a.pdf,https://proceedings.mlr.press/v235/hou24a.html,hou24a,2024,ICML
Decomposing Uncertainty for Large Language Models through Input Clarification Ensembling,"Bairu Hou, Yujian Liu, Kaizhi Qian, Jacob Andreas, Shiyu Chang, Yang Zhang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hou24b/hou24b.pdf,https://proceedings.mlr.press/v235/hou24b.html,hou24b,2024,ICML
PrE-Text: Training Language Models on Private Federated Data in the Age of LLMs,"Charlie Hou, Akshat Shrivastava, Hongyuan Zhan, Rylan Conway, Trang Le, Adithya Sagar, Giulia Fanti, Daniel Lazar",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hou24c/hou24c.pdf,https://proceedings.mlr.press/v235/hou24c.html,hou24c,2024,ICML
Loss Shaping Constraints for Long-Term Time Series Forecasting,"Ignacio Hounie, Javier Porras-Valenzuela, Alejandro Ribeiro",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hounie24a/hounie24a.pdf,https://proceedings.mlr.press/v235/hounie24a.html,hounie24a,2024,ICML
Careful with that Scalpel: Improving Gradient Surgery with an EMA,"Yu-Guan Hsieh, James Thornton, Eugene Ndiaye, Michal Klein, Marco Cuturi, Pierre Ablin",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hsieh24a/hsieh24a.pdf,https://proceedings.mlr.press/v235/hsieh24a.html,hsieh24a,2024,ICML
Tripod: Three Complementary Inductive Biases for Disentangled Representation Learning,"Kyle Hsu, Jubayer Ibn Hamid, Kaylee Burns, Chelsea Finn, Jiajun Wu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hsu24a/hsu24a.pdf,https://proceedings.mlr.press/v235/hsu24a.html,hsu24a,2024,ICML
Outlier-Efficient Hopfield Layers for Large Transformer-Based Models,"Jerry Yao-Chieh Hu, Pei-Hsuan Chang, Haozheng Luo, Hong-Yu Chen, Weijian Li, Wei-Po Wang, Han Liu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24a/hu24a.pdf,https://proceedings.mlr.press/v235/hu24a.html,hu24a,2024,ICML
Task-aware Orthogonal Sparse Network for Exploring Shared Knowledge in Continual Learning,"Yusong Hu, De Cheng, Dingwen Zhang, Nannan Wang, Tongliang Liu, Xinbo Gao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24b/hu24b.pdf,https://proceedings.mlr.press/v235/hu24b.html,hu24b,2024,ICML
Q-value Regularized Transformer for Offline Reinforcement Learning,"Shengchao Hu, Ziqing Fan, Chaoqin Huang, Li Shen, Ya Zhang, Yanfeng Wang, Dacheng Tao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24c/hu24c.pdf,https://proceedings.mlr.press/v235/hu24c.html,hu24c,2024,ICML
HarmoDT: Harmony Multi-Task Decision Transformer for Offline Reinforcement Learning,"Shengchao Hu, Ziqing Fan, Li Shen, Ya Zhang, Yanfeng Wang, Dacheng Tao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24d/hu24d.pdf,https://proceedings.mlr.press/v235/hu24d.html,hu24d,2024,ICML
An Information Theoretic Approach to Interaction-Grounded Learning,"Xiaoyan Hu, Farzan Farnia, Ho-Fung Leung",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24e/hu24e.pdf,https://proceedings.mlr.press/v235/hu24e.html,hu24e,2024,ICML
Accelerated Speculative Sampling Based on Tree Monte Carlo,"Zhengmian Hu, Heng Huang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24f/hu24f.pdf,https://proceedings.mlr.press/v235/hu24f.html,hu24f,2024,ICML
SceneCraft: An LLM Agent for Synthesizing 3D Scenes as Blender Code,"Ziniu Hu, Ahmet Iscen, Aashi Jain, Thomas Kipf, Yisong Yue, David A Ross, Cordelia Schmid, Alireza Fathi",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24g/hu24g.pdf,https://proceedings.mlr.press/v235/hu24g.html,hu24g,2024,ICML
InfoNet: Neural Estimation of Mutual Information without Test-Time Optimization,"Zhengyang Hu, Song Kang, Qunsong Zeng, Kaibin Huang, Yanchao Yang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24h/hu24h.pdf,https://proceedings.mlr.press/v235/hu24h.html,hu24h,2024,ICML
Pseudo-Calibration: Improving Predictive Uncertainty Estimation in Unsupervised Domain Adaptation,"Dapeng Hu, Jian Liang, Xinchao Wang, Chuan-Sheng Foo",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24i/hu24i.pdf,https://proceedings.mlr.press/v235/hu24i.html,hu24i,2024,ICML
On Computational Limits of Modern Hopfield Models: A Fine-Grained Complexity Analysis,"Jerry Yao-Chieh Hu, Thomas Lin, Zhao Song, Han Liu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24j/hu24j.pdf,https://proceedings.mlr.press/v235/hu24j.html,hu24j,2024,ICML
Improving Interpretation Faithfulness for Vision Transformers,"Lijie Hu, Yixin Liu, Ninghao Liu, Mengdi Huai, Lichao Sun, Di Wang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24k/hu24k.pdf,https://proceedings.mlr.press/v235/hu24k.html,hu24k,2024,ICML
Multigroup Robustness,"Lunjia Hu, Charlotte Peale, Judy Hanwen Shen",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24l/hu24l.pdf,https://proceedings.mlr.press/v235/hu24l.html,hu24l,2024,ICML
Provable Privacy with Non-Private Pre-Processing,"Yaxi Hu, Amartya Sanyal, Bernhard Schölkopf",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24m/hu24m.pdf,https://proceedings.mlr.press/v235/hu24m.html,hu24m,2024,ICML
Case-Based or Rule-Based: How Do Transformers Do the Math?,"Yi Hu, Xiaojuan Tang, Haotong Yang, Muhan Zhang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24n/hu24n.pdf,https://proceedings.mlr.press/v235/hu24n.html,hu24n,2024,ICML
Sparse Model Inversion: Efficient Inversion of Vision Transformers for Data-Free Applications,"Zixuan Hu, Yongxian Wei, Li Shen, Zhenyi Wang, Lei Li, Chun Yuan, Dacheng Tao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24o/hu24o.pdf,https://proceedings.mlr.press/v235/hu24o.html,hu24o,2024,ICML
Bayesian Design Principles for Offline-to-Online Reinforcement Learning,"Hao Hu, Yiqin Yang, Jianing Ye, Chengjie Wu, Ziqing Mai, Yujing Hu, Tangjie Lv, Changjie Fan, Qianchuan Zhao, Chongjie Zhang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24p/hu24p.pdf,https://proceedings.mlr.press/v235/hu24p.html,hu24p,2024,ICML
High-Performance Temporal Reversible Spiking Neural Networks with $\mathcalO(L)$ Training Memory and $\mathcalO(1)$ Inference Cost,"Jiakui Hu, Man Yao, Xuerui Qiu, Yuhong Chou, Yuxuan Cai, Ning Qiao, Yonghong Tian, Bo Xu, Guoqi Li",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24q/hu24q.pdf,https://proceedings.mlr.press/v235/hu24q.html,hu24q,2024,ICML
Accelerating Transformer Pre-training with 2:4 Sparsity,"Yuezhou Hu, Kang Zhao, Weiyu Huang, Jianfei Chen, Jun Zhu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24r/hu24r.pdf,https://proceedings.mlr.press/v235/hu24r.html,hu24r,2024,ICML
InfiAgent-DABench: Evaluating Agents on Data Analysis Tasks,"Xueyu Hu, Ziyu Zhao, Shuang Wei, Ziwei Chai, Qianli Ma, Guoyin Wang, Xuwu Wang, Jing Su, Jingjing Xu, Ming Zhu, Yao Cheng, Jianbo Yuan, Jiwei Li, Kun Kuang, Yang Yang, Hongxia Yang, Fei Wu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24s/hu24s.pdf,https://proceedings.mlr.press/v235/hu24s.html,hu24s,2024,ICML
ReconBoost: Boosting Can Achieve Modality Reconcilement,"Cong Hua, Qianqian Xu, Shilong Bao, Zhiyong Yang, Qingming Huang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hua24a/hua24a.pdf,https://proceedings.mlr.press/v235/hua24a.html,hua24a,2024,ICML
Optimal Hessian/Jacobian-Free Nonconvex-PL Bilevel Optimization,Feihu Huang,N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24a/huang24a.pdf,https://proceedings.mlr.press/v235/huang24a.html,huang24a,2024,ICML
NeuralIndicator: Implicit Surface Reconstruction from Neural Indicator Priors,"Shi-Sheng Huang, Guo Chen, Chen Li Heng, Hua Huang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24b/huang24b.pdf,https://proceedings.mlr.press/v235/huang24b.html,huang24b,2024,ICML
Auctionformer: A Unified Deep Learning Algorithm for Solving Equilibrium Strategies in Auction Games,"Kexin Huang, Ziqian Chen, Xue Wang, Chongming Gao, Jinyang Gao, Bolin Ding, Xiang Wang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24c/huang24c.pdf,https://proceedings.mlr.press/v235/huang24c.html,huang24c,2024,ICML
In-context Convergence of Transformers,"Yu Huang, Yuan Cheng, Yingbin Liang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24d/huang24d.pdf,https://proceedings.mlr.press/v235/huang24d.html,huang24d,2024,ICML
Near-Linear Time Approximation Algorithms for k-means with Outliers,"Junyu Huang, Qilong Feng, Ziyun Huang, Jinhui Xu, Jianxin Wang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24e/huang24e.pdf,https://proceedings.mlr.press/v235/huang24e.html,huang24e,2024,ICML
Contrastive Predict-and-Search for Mixed Integer Linear Programs,"Taoan Huang, Aaron M Ferber, Arman Zharmagambetov, Yuandong Tian, Bistra Dilkina",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24f/huang24f.pdf,https://proceedings.mlr.press/v235/huang24f.html,huang24f,2024,ICML
Symbolic Music Generation with Non-Differentiable Rule Guided Diffusion,"Yujia Huang, Adishree Ghatare, Yuanzhe Liu, Ziniu Hu, Qinsheng Zhang, Chandramouli Shama Sastry, Siddharth Gururani, Sageev Oore, Yisong Yue",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24g/huang24g.pdf,https://proceedings.mlr.press/v235/huang24g.html,huang24g,2024,ICML
DiffDA: a Diffusion model for weather-scale Data Assimilation,"Langwen Huang, Lukas Gianinazzi, Yuejiang Yu, Peter Dominik Dueben, Torsten Hoefler",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24h/huang24h.pdf,https://proceedings.mlr.press/v235/huang24h.html,huang24h,2024,ICML
Model-Based RL for Mean-Field Games is not Statistically Harder than Single-Agent RL,"Jiawei Huang, Niao He, Andreas Krause",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24i/huang24i.pdf,https://proceedings.mlr.press/v235/huang24i.html,huang24i,2024,ICML
In-Context Decision Transformer: Reinforcement Learning via Hierarchical Chain-of-Thought,"Sili Huang, Jifeng Hu, Hechang Chen, Lichao Sun, Bo Yang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24j/huang24j.pdf,https://proceedings.mlr.press/v235/huang24j.html,huang24j,2024,ICML
InstructSpeech: Following Speech Editing Instructions via Large Language Models,"Rongjie Huang, Ruofan Hu, Yongqi Wang, Zehan Wang, Xize Cheng, Ziyue Jiang, Zhenhui Ye, Dongchao Yang, Luping Liu, Peng Gao, Zhou Zhao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24k/huang24k.pdf,https://proceedings.mlr.press/v235/huang24k.html,huang24k,2024,ICML
Bayesian Power Steering: An Effective Approach for Domain Adaptation of Diffusion Models,"Ding Huang, Ting Li, Jian Huang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24l/huang24l.pdf,https://proceedings.mlr.press/v235/huang24l.html,huang24l,2024,ICML
AttNS: Attention-Inspired Numerical Solving For Limited Data Scenarios,"Zhongzhan Huang, Mingfu Liang, Shanshan Zhong, Liang Lin",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24m/huang24m.pdf,https://proceedings.mlr.press/v235/huang24m.html,huang24m,2024,ICML
CLIF: Complementary Leaky Integrate-and-Fire Neuron for Spiking Neural Networks,"Yulong Huang, Xiaopeng Lin, Hongwei Ren, Haotian Fu, Yue Zhou, Zunchang Liu, Biao Pan, Bojun Cheng",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24n/huang24n.pdf,https://proceedings.mlr.press/v235/huang24n.html,huang24n,2024,ICML
Machine Vision Therapy: Multimodal Large Language Models Can Enhance Visual Robustness via Denoising In-Context Learning,"Zhuo Huang, Chang Liu, Yinpeng Dong, Hang Su, Shibao Zheng, Tongliang Liu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24o/huang24o.pdf,https://proceedings.mlr.press/v235/huang24o.html,huang24o,2024,ICML
Efficient Adaptation in Mixed-Motive Environments via Hierarchical Opponent Modeling and Planning,"Yizhe Huang, Anji Liu, Fanqi Kong, Yaodong Yang, Song-Chun Zhu, Xue Feng",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24p/huang24p.pdf,https://proceedings.mlr.press/v235/huang24p.html,huang24p,2024,ICML
BiLLM: Pushing the Limit of Post-Training Quantization for LLMs,"Wei Huang, Yangdong Liu, Haotong Qin, Ying Li, Shiming Zhang, Xianglong Liu, Michele Magno, Xiaojuan Qi",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24q/huang24q.pdf,https://proceedings.mlr.press/v235/huang24q.html,huang24q,2024,ICML
An Empirical Examination of Balancing Strategy for Counterfactual Estimation on Time Series,"Qiang Huang, Chuizheng Meng, Defu Cao, Biwei Huang, Yi Chang, Yan Liu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24r/huang24r.pdf,https://proceedings.mlr.press/v235/huang24r.html,huang24r,2024,ICML
MFTN: A Multi-scale Feature Transfer Network Based on IMatchFormer for Hyperspectral Image Super-Resolution,"Shuying Huang, Mingyang Ren, Yong Yang, Xiaozheng Wang, Yingzhi Wei",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24s/huang24s.pdf,https://proceedings.mlr.press/v235/huang24s.html,huang24s,2024,ICML
On Which Nodes Does GCN Fail? Enhancing GCN From the Node Perspective,"Jincheng Huang, Jialie Shen, Xiaoshuang Shi, Xiaofeng Zhu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24t/huang24t.pdf,https://proceedings.mlr.press/v235/huang24t.html,huang24t,2024,ICML
Self-Driven Entropy Aggregation for Byzantine-Robust Heterogeneous Federated Learning,"Wenke Huang, Zekun Shi, Mang Ye, He Li, Bo Du",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24u/huang24u.pdf,https://proceedings.mlr.press/v235/huang24u.html,huang24u,2024,ICML
Overcoming Data and Model heterogeneities in Decentralized Federated Learning via Synthetic Anchors,"Chun-Yin Huang, Kartik Srinivas, Xin Zhang, Xiaoxiao Li",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24v/huang24v.pdf,https://proceedings.mlr.press/v235/huang24v.html,huang24v,2024,ICML
Quasi-Monte Carlo Features for Kernel Approximation,"Zhen Huang, Jiajin Sun, Yian Huang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24w/huang24w.pdf,https://proceedings.mlr.press/v235/huang24w.html,huang24w,2024,ICML
Position: TrustLLM: Trustworthiness in Large Language Models,"Yue Huang, Lichao Sun, Haoran Wang, Siyuan Wu, Qihui Zhang, Yuan Li, Chujie Gao, Yixin Huang, Wenhan Lyu, Yixuan Zhang, Xiner Li, Hanchi Sun, Zhengliang Liu, Yixin Liu, Yijue Wang, Zhikun Zhang, Bertie Vidgen, Bhavya Kailkhura, Caiming Xiong, Chaowei Xiao, Chunyuan Li, Eric P. Xing, Furong Huang, Hao Liu, Heng Ji, Hongyi Wang, Huan Zhang, Huaxiu Yao, Manolis Kellis, Marinka Zitnik, Meng Jiang, Mohit Bansal, James Zou, Jian Pei, Jian Liu, Jianfeng Gao, Jiawei Han, Jieyu Zhao, Jiliang Tang, Jindong Wang, Joaquin Vanschoren, John Mitchell, Kai Shu, Kaidi Xu, Kai-Wei Chang, Lifang He, Lifu Huang, Michael Backes, Neil Zhenqiang Gong, Philip S. Yu, Pin-Yu Chen, Quanquan Gu, Ran Xu, Rex Ying, Shuiwang Ji, Suman Jana, Tianlong Chen, Tianming Liu, Tianyi Zhou, William Yang Wang, Xiang Li, Xiangliang Zhang, Xiao Wang, Xing Xie, Xun Chen, Xuyu Wang, Yan Liu, Yanfang Ye, Yinzhi Cao, Yong Chen, Yue Zhao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24x/huang24x.pdf,https://proceedings.mlr.press/v235/huang24x.html,huang24x,2024,ICML
MLAgentBench: Evaluating Language Agents on Machine Learning Experimentation,"Qian Huang, Jian Vora, Percy Liang, Jure Leskovec",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24y/huang24y.pdf,https://proceedings.mlr.press/v235/huang24y.html,huang24y,2024,ICML
"How Universal Polynomial Bases Enhance Spectral Graph Neural Networks: Heterophily, Over-smoothing, and Over-squashing","Keke Huang, Yu Guang Wang, Ming Li, Pietro Lio",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24z/huang24z.pdf,https://proceedings.mlr.press/v235/huang24z.html,huang24z,2024,ICML
Conformal Prediction for Deep Classifier via Label Ranking,"Jianguo Huang, Huajun Xi, Linjun Zhang, Huaxiu Yao, Yue Qiu, Hongxin Wei",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24aa/huang24aa.pdf,https://proceedings.mlr.press/v235/huang24aa.html,huang24aa,2024,ICML
Interaction-based Retrieval-augmented Diffusion Models for Protein-specific 3D Molecule Generation,"Zhilin Huang, Ling Yang, Xiangxin Zhou, Chujun Qin, Yijie Yu, Xiawu Zheng, Zikun Zhou, Wentao Zhang, Yu Wang, Wenming Yang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ab/huang24ab.pdf,https://proceedings.mlr.press/v235/huang24ab.html,huang24ab,2024,ICML
Enhancing Size Generalization in Graph Neural Networks through Disentangled Representation Learning,"Zheng Huang, Qihui Yang, Dawei Zhou, Yujun Yan",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ac/huang24ac.pdf,https://proceedings.mlr.press/v235/huang24ac.html,huang24ac,2024,ICML
"Triadic-OCD: Asynchronous Online Change Detection with Provable Robustness, Optimality, and Convergence","Yancheng Huang, Kai Yang, Zelin Zhu, Leian Chen",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ad/huang24ad.pdf,https://proceedings.mlr.press/v235/huang24ad.html,huang24ad,2024,ICML
An Embodied Generalist Agent in 3D World,"Jiangyong Huang, Silong Yong, Xiaojian Ma, Xiongkun Linghu, Puhao Li, Yan Wang, Qing Li, Song-Chun Zhu, Baoxiong Jia, Siyuan Huang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ae/huang24ae.pdf,https://proceedings.mlr.press/v235/huang24ae.html,huang24ae,2024,ICML
InterLUDE: Interactions between Labeled and Unlabeled Data to Enhance Semi-Supervised Learning,"Zhe Huang, Xiaowei Yu, Dajiang Zhu, Michael C Hughes",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24af/huang24af.pdf,https://proceedings.mlr.press/v235/huang24af.html,huang24af,2024,ICML
Re-Dock: Towards Flexible and Realistic Molecular Docking with Diffusion Bridge,"Yufei Huang, Odin Zhang, Lirong Wu, Cheng Tan, Haitao Lin, Zhangyang Gao, Siyuan Li, Stan Z. Li",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ag/huang24ag.pdf,https://proceedings.mlr.press/v235/huang24ag.html,huang24ag,2024,ICML
Faster Adaptive Decentralized Learning Algorithms,"Feihu Huang, Jianyu Zhao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ah/huang24ah.pdf,https://proceedings.mlr.press/v235/huang24ah.html,huang24ah,2024,ICML
Adversarially Robust Deep Multi-View Clustering: A Novel Attack and Defense Framework,"Haonan Huang, Guoxu Zhou, Yanghang Zheng, Yuning Qiu, Andong Wang, Qibin Zhao",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ai/huang24ai.pdf,https://proceedings.mlr.press/v235/huang24ai.html,huang24ai,2024,ICML
Faster Sampling via Stochastic Gradient Proximal Sampler,"Xunpeng Huang, Difan Zou, Hanze Dong, Yian Ma, Tong Zhang",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24aj/huang24aj.pdf,https://proceedings.mlr.press/v235/huang24aj.html,huang24aj,2024,ICML
Position: Open-Endedness is Essential for Artificial Superhuman Intelligence,"Edward Hughes, Michael D Dennis, Jack Parker-Holder, Feryal Behbahani, Aditi Mavalankar, Yuge Shi, Tom Schaul, Tim Rocktäschel",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hughes24a/hughes24a.pdf,https://proceedings.mlr.press/v235/hughes24a.html,hughes24a,2024,ICML
Position: The Platonic Representation Hypothesis,"Minyoung Huh, Brian Cheung, Tongzhou Wang, Phillip Isola",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huh24a/huh24a.pdf,https://proceedings.mlr.press/v235/huh24a.html,huh24a,2024,ICML
Nash Incentive-compatible Online Mechanism Learning via Weakly Differentially Private Online Learning,"Joon Suk Huh, Kirthevasan Kandasamy",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huh24b/huh24b.pdf,https://proceedings.mlr.press/v235/huh24b.html,huh24b,2024,ICML
Make-A-Shape: a Ten-Million-scale 3D Shape Model,"Ka-Hei Hui, Aditya Sanghi, Arianna Rampini, Kamal Rahimi Malekshan, Zhengzhe Liu, Hooman Shayani, Chi-Wing Fu",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hui24a/hui24a.pdf,https://proceedings.mlr.press/v235/hui24a.html,hui24a,2024,ICML
Residual Quantization with Implicit Neural Codebooks,"Iris A.M. Huijben, Matthijs Douze, Matthew J. Muckley, Ruud Van Sloun, Jakob Verbeek",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huijben24a/huijben24a.pdf,https://proceedings.mlr.press/v235/huijben24a.html,huijben24a,2024,ICML
Theoretical Guarantees for Variational Inference with Fixed-Variance Mixture of Gaussians,"Tom Huix, Anna Korba, Alain Oliviero Durmus, Eric Moulines",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huix24a/huix24a.pdf,https://proceedings.mlr.press/v235/huix24a.html,huix24a,2024,ICML
Deep Networks Always Grok and Here is Why,"Ahmed Imtiaz Humayun, Randall Balestriero, Richard Baraniuk",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/humayun24a/humayun24a.pdf,https://proceedings.mlr.press/v235/humayun24a.html,humayun24a,2024,ICML
Token-Specific Watermarking with Enhanced Detectability and Semantic Coherence for Large Language Models,"Mingjia Huo, Sai Ashish Somayajula, Youwei Liang, Ruisi Zhang, Farinaz Koushanfar, Pengtao Xie",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/huo24a/huo24a.pdf,https://proceedings.mlr.press/v235/huo24a.html,huo24a,2024,ICML
Triplet Interaction Improves Graph Transformers: Accurate Molecular Graph Learning with Triplet Graph Transformers,"Md Shamim Hussain, Mohammed J Zaki, Dharmashankar Subramanian",N/A (摘要需访问详情页),https://raw.githubusercontent.com/mlresearch/v235/main/assets/hussain24a/hussain24a.pdf,https://proceedings.mlr.press/v235/hussain24a.html,hussain24a,2024,ICML
